,Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Adjusted Percentage of Average Daily Traffic For Trucks,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Construction Zone Flag,Crash Date,Crash Severity,Day of Week,Latitude,Light Condition,Longitude,Manner of Collision,Other Factor,Percentage of Single Unit Truck Average Daily Traffic,Road Class,Speed Limit,Weather Condition,Person Age,Person Death Count,Person Ethnicity,Person Gender,Person Helmet,Person Injury Severity,geometry,index_right0,index_right1,index_right2,osmid,oneway,lanes,name,highway,length,ref,bridge,maxspeed,access,tunnel,junction,service,names,distance,Crash Rate
896,13250365,No,NO,,,TRUE,,,No,12/2/12,A - SUSPECTED SERIOUS INJURY,SUNDAY,30.31567477,"3 - DARK, LIGHTED",-97.69160247,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,,CITY STREET,35,1 - CLEAR,34,0,W - WHITE,1 - MALE,1 - NOT WORN,A - SUSPECTED SERIOUS INJURY,POINT (-97.69160247 30.31567477),152502206,152698434,0,754669137,False,2,Berkman Drive,tertiary,68.972,,,35 mph,,,,,Berkman Drive,3.2869119969009937e-06,2.1057064645188462e-05
897,13652693,No,NO,,,TRUE,,,No,1/3/14,C - POSSIBLE INJURY,FRIDAY,30.30632477,1 - DAYLIGHT,-97.69735247,ONE MOTOR VEHICLE - TURNING LEFT,VISION OBSTRUCTED BY HEADLIGHT OR SUN GLARE,,CITY STREET,-1,1 - CLEAR,63,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.69735247 30.30632477),152389550,152509712,0,202196699,False,2,Berkman Drive,tertiary,73.303,,,35 mph,,,,,Berkman Drive,3.3629628835613257e-06,2.1057064645188462e-05
898,14343526,Yes,NO,,,FALSE,,,No,3/25/15,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.30408281,1 - DAYLIGHT,-97.69878503,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,1 - CLEAR,40,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.69878503 30.30408281),152389550,152673075,0,"[704415977, 15406026, 754669134, 704413399, 202196699]",False,"['2', '3']",Berkman Drive,tertiary,243.25,,yes,35 mph,,,,,Berkman Drive,2.496907577701091e-05,2.1057064645188462e-05
899,15072684,Yes,NO,,,TRUE,,,No,4/30/16,C - POSSIBLE INJURY,SATURDAY,30.29432477,1 - DAYLIGHT,-97.70024247,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,-1,1 - CLEAR,31,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",C - POSSIBLE INJURY,POINT (-97.70024247 30.29432477),1837090618,1837090513,0,293614449,True,,Berkman Drive,tertiary,153.043,,,30 mph,,,,,Berkman Drive,1.3202225640710208e-05,2.1057064645188462e-05
900,15117743,No,NO,,,TRUE,,,No,5/24/16,C - POSSIBLE INJURY,TUESDAY,30.30572477,1 - DAYLIGHT,-97.69773247,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,35,2 - CLOUDY,35,0,W - WHITE,2 - FEMALE,"2 - WORN, DAMAGED",C - POSSIBLE INJURY,POINT (-97.69773247 30.30572477),152389550,152673075,0,"[704415977, 15406026, 754669134, 704413399, 202196699]",False,"['2', '3']",Berkman Drive,tertiary,243.25,,yes,35 mph,,,,,Berkman Drive,1.9307869567175315e-05,2.1057064645188462e-05
901,15987039,Yes,NO,,,FALSE,,,No,9/26/17,B - SUSPECTED MINOR INJURY,TUESDAY,30.32188005,1 - DAYLIGHT,-97.68910857,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,30,3 - RAIN,53,0,B - BLACK,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.68910857 30.32188005),152698394,152698403,0,15406022,True,2,Berkman Drive,tertiary,119.072,,,35 mph,,,,,Berkman Drive,2.5082178794816946e-05,2.1057064645188462e-05
902,16142780,Yes,NO,,,TRUE,,,No,11/30/17,C - POSSIBLE INJURY,THURSDAY,30.29566477,6 - DUSK,-97.70028247,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,,CITY STREET,-1,1 - CLEAR,48,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.70028247 30.29566477),1837090618,1837090513,0,293614449,True,,Berkman Drive,tertiary,153.043,,,30 mph,,,,,Berkman Drive,2.2846402485380488e-05,2.1057064645188462e-05
903,16688587,Yes,NO,,,TRUE,,,No,10/10/18,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.31567477,1 - DAYLIGHT,-97.69160247,ONE MOTOR VEHICLE - TURNING RIGHT,NOT APPLICABLE,,CITY STREET,-1,1 - CLEAR,26,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.69160247 30.31567477),152502206,152698434,0,754669137,False,2,Berkman Drive,tertiary,68.972,,,35 mph,,,,,Berkman Drive,3.2869119969009937e-06,2.1057064645188462e-05
904,16954208,Yes,NO,,,TRUE,,,No,3/17/19,C - POSSIBLE INJURY,SUNDAY,30.30572477,1 - DAYLIGHT,-97.69773247,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,,CITY STREET,-1,2 - CLOUDY,70,0,W - WHITE,1 - MALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.69773247 30.30572477),152389550,152673075,0,"[704415977, 15406026, 754669134, 704413399, 202196699]",False,"['2', '3']",Berkman Drive,tertiary,243.25,,yes,35 mph,,,,,Berkman Drive,1.9307869567175315e-05,2.1057064645188462e-05
905,17743885,Yes,NO,,,FALSE,,,No,6/24/20,A - SUSPECTED SERIOUS INJURY,WEDNESDAY,30.30408281,"3 - DARK, LIGHTED",-97.69878503,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,2 - CLOUDY,65,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",A - SUSPECTED SERIOUS INJURY,POINT (-97.69878503 30.30408281),152389550,152673075,0,"[704415977, 15406026, 754669134, 704413399, 202196699]",False,"['2', '3']",Berkman Drive,tertiary,243.25,,yes,35 mph,,,,,Berkman Drive,2.496907577701091e-05,2.1057064645188462e-05
906,17856933,No,NO,,,TRUE,,,No,8/23/20,B - SUSPECTED MINOR INJURY,SUNDAY,30.29432477,1 - DAYLIGHT,-97.70024247,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,-1,1 - CLEAR,58,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.70024247 30.29432477),1837090618,1837090513,0,293614449,True,,Berkman Drive,tertiary,153.043,,,30 mph,,,,,Berkman Drive,1.3202225640710208e-05,2.1057064645188462e-05
907,12793753,No,NO,,,FALSE,,,No,7/11/12,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.30167751,1 - DAYLIGHT,-97.69565899,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,40,2 - CLOUDY,33,0,W - WHITE,2 - FEMALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.69565899 30.30167751),8119852503,152673075,0,"[704413400, 366348627]",False,2,East 51st Street,secondary,729.3599999999999,,,,,,,,East 51st Street,2.8635650881750382e-05,5.145647554016435e-06
908,12878783,No,NO,194339,7.5,TRUE,194339,2019,No,8/9/12,B - SUSPECTED MINOR INJURY,THURSDAY,30.30949526,1 - DAYLIGHT,-97.71035288,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,2.7,INTERSTATE,50,1 - CLEAR,51,0,W - WHITE,2 - FEMALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.71035288 30.30949526),152545691,4345155010,0,"[436637922, 436637924, 154009879]",False,5,East 51st Street,secondary,117.436,,yes,,,,,,East 51st Street,1.1035373568798486e-06,5.145647554016435e-06
909,13144133,No,NO,,,TRUE,,,No,2/12/13,C - POSSIBLE INJURY,TUESDAY,30.31118477,1 - DAYLIGHT,-97.71338247,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,30,1 - CLEAR,33,0,W - WHITE,1 - MALE,"2 - WORN, DAMAGED",C - POSSIBLE INJURY,POINT (-97.71338247 30.31118477),152538957,6061531585,0,15403442,False,,East 51st Street,secondary,149.657,,,,,,,,East 51st Street,2.246890820829875e-05,5.145647554016435e-06
910,13301357,No,NO,,,FALSE,,,No,5/27/13,B - SUSPECTED MINOR INJURY,MONDAY,30.30902914,1 - DAYLIGHT,-97.70965322,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,0,1 - CLEAR,28,0,W - WHITE,2 - FEMALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.70965322 30.30902914),152545691,1666197558,0,154010133,True,2,East 51st Street,secondary,71.48599999999999,,,,,,,,East 51st Street,2.7598977962378494e-05,5.145647554016435e-06
911,13520447,No,NO,,,FALSE,,,No,9/17/13,B - SUSPECTED MINOR INJURY,TUESDAY,30.30793939,1 - DAYLIGHT,-97.70739171,ONE MOTOR VEHICLE - TURNING RIGHT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,40,1 - CLEAR,32,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.70739171 30.30793939),152654625,1666197558,0,154010131,False,,East 51st Street,secondary,286.599,,,,,,,,East 51st Street,1.056987179562209e-05,5.145647554016435e-06
912,13866937,No,NO,,,TRUE,,,No,5/31/14,B - SUSPECTED MINOR INJURY,SATURDAY,30.30384477,1 - DAYLIGHT,-97.69894247,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,,CITY STREET,35,1 - CLEAR,50,0,B - BLACK,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.69894247 30.30384477),152673075,8119852503,0,"[704413400, 366348627]",False,2,East 51st Street,secondary,729.36,,,,,,,,East 51st Street,2.1546533417778604e-06,5.145647554016435e-06
913,13866937,No,NO,,,TRUE,,,No,5/31/14,B - SUSPECTED MINOR INJURY,SATURDAY,30.30384477,1 - DAYLIGHT,-97.69894247,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,,CITY STREET,35,1 - CLEAR,50,0,B - BLACK,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.69894247 30.30384477),8119852503,152673075,0,"[704413400, 366348627]",False,2,East 51st Street,secondary,729.3599999999999,,,,,,,,East 51st Street,2.1546533417778604e-06,5.145647554016435e-06
914,15172773,No,NO,,,TRUE,,,No,6/21/16,C - POSSIBLE INJURY,TUESDAY,30.31249477,1 - DAYLIGHT,-97.71634247,ONE MOTOR VEHICLE - TURNING LEFT,VISION OBSTRUCTED BY STANDING OR PARKED VEHICLE,,CITY STREET,25,1 - CLEAR,,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.71634247 30.31249477),152387729,152657954,0,"[202463449, 202463447]",False,,East 51st Street,secondary,65.048,,,30 mph,,,,,East 51st Street,3.5646291214701747e-06,5.145647554016435e-06
915,16448585,Yes,NO,,,FALSE,,,No,6/1/18,N - NOT INJURED,FRIDAY,30.30773453,1 - DAYLIGHT,-97.70698101,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,45,1 - CLEAR,30,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",N - NOT INJURED,POINT (-97.70698101 30.30773453),1666197558,152654625,0,154010131,False,,East 51st Street,secondary,286.599,,,,,,,,East 51st Street,9.806042855107917e-07,5.145647554016435e-06
916,17196776,No,NO,,,FALSE,,,No,7/24/19,C - POSSIBLE INJURY,WEDNESDAY,30.30683543,1 - DAYLIGHT,-97.70510591,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,40,1 - CLEAR,39,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.70510591 30.30683543),354665624,152654625,0,"[436637920, 436637927]",False,5,East 51st Street,secondary,395.045,,,,,,,,East 51st Street,6.744128271882434e-06,5.145647554016435e-06
917,17196776,No,NO,,,FALSE,,,No,7/24/19,C - POSSIBLE INJURY,WEDNESDAY,30.30683543,1 - DAYLIGHT,-97.70510591,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,40,1 - CLEAR,39,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.70510591 30.30683543),152654625,354665624,0,"[436637920, 436637927]",False,5,East 51st Street,secondary,395.045,,,,,,,,East 51st Street,6.744128271882434e-06,5.145647554016435e-06
918,17335062,Yes,NO,,,FALSE,,,No,10/9/19,C - POSSIBLE INJURY,WEDNESDAY,30.30865358,"2 - DARK, NOT LIGHTED",-97.70891538,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE LEAVING DRIVEWAY,,CITY STREET,45,1 - CLEAR,47,0,W - WHITE,1 - MALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.70891538 30.30865358),1666197558,152654625,0,154010131,False,,East 51st Street,secondary,286.599,,,,,,,,East 51st Street,4.7061032109842744e-06,5.145647554016435e-06
919,17699369,No,NO,,,FALSE,,,No,5/24/20,B - SUSPECTED MINOR INJURY,SUNDAY,30.30849477,1 - DAYLIGHT,-97.70856247,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE LEAVING DRIVEWAY,,CITY STREET,40,1 - CLEAR,70,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.70856247 30.30849477),1666197558,152654625,0,154010131,False,,East 51st Street,secondary,286.599,,,,,,,,East 51st Street,1.2070935258247065e-05,5.145647554016435e-06
920,17748188,No,NO,,,TRUE,,,No,6/21/20,B - SUSPECTED MINOR INJURY,SUNDAY,30.29706477,1 - DAYLIGHT,-97.68488248,ONE MOTOR VEHICLE - TURNING RIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,35,1 - CLEAR,28,0,W - WHITE,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.68488248 30.29706477),152665306,152583217,0,25888712,False,2,East 51st Street,secondary,36.834,,,35 mph,,,,,East 51st Street,1.0645111791987978e-05,5.145647554016435e-06
921,17817661,No,NO,,,FALSE,,,No,8/15/20,B - SUSPECTED MINOR INJURY,SATURDAY,30.3076674,1 - DAYLIGHT,-97.70684036,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,1 - CLEAR,36,0,W - WHITE,2 - FEMALE,"3 - WORN, NOT DAMAGED",B - SUSPECTED MINOR INJURY,POINT (-97.70684036 30.3076674),1666197558,152654625,0,154010131,False,,East 51st Street,secondary,286.599,,,,,,,,East 51st Street,4.3315986280656094e-07,5.145647554016435e-06
922,18046749,No,NO,,,TRUE,,,No,1/6/21,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.30384477,"3 - DARK, LIGHTED",-97.69894247,ONE MOTOR VEHICLE - TURNING RIGHT,NOT APPLICABLE,,CITY STREET,35,3 - RAIN,64,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.69894247 30.30384477),152673075,8119852503,0,"[704413400, 366348627]",False,2,East 51st Street,secondary,729.36,,,,,,,,East 51st Street,2.1546533417778604e-06,5.145647554016435e-06
923,18046749,No,NO,,,TRUE,,,No,1/6/21,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.30384477,"3 - DARK, LIGHTED",-97.69894247,ONE MOTOR VEHICLE - TURNING RIGHT,NOT APPLICABLE,,CITY STREET,35,3 - RAIN,64,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.69894247 30.30384477),8119852503,152673075,0,"[704413400, 366348627]",False,2,East 51st Street,secondary,729.3599999999999,,,,,,,,East 51st Street,2.1546533417778604e-06,5.145647554016435e-06
924,12835448,No,NO,,,FALSE,,,No,7/13/12,B - SUSPECTED MINOR INJURY,FRIDAY,30.32342977,6 - DUSK,-97.72385747,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,0,1 - CLEAR,43,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.72385747 30.32342977),1778797642,1778797630,0,"[329997849, 436611909, 436611917]",True,"['2', '3']",West Koenig Lane,primary,190.742,RM 2222,yes,,,,,,West Koenig Lane,2.857300471559326e-05,3.105879429760537e-05
925,12885527,Yes,NO,32197,3.6,FALSE,32197,2019,No,8/5/12,B - SUSPECTED MINOR INJURY,SUNDAY,30.33402842,1 - DAYLIGHT,-97.73812123,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,2.4,FARM TO MARKET,35,1 - CLEAR,51,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.73812123 30.33402842),152474055,152596344,0,"[805255208, 353288331, 805255207]",False,,West Koenig Lane,primary,194.14800000000002,RM 2222,,35 mph,,,,,West Koenig Lane,2.3930617388042585e-05,3.105879429760537e-05
926,14744787,No,NO,,,FALSE,,,No,11/9/15,C - POSSIBLE INJURY,MONDAY,30.32344143,1 - DAYLIGHT,-97.72384913,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE LEAVING DRIVEWAY,,CITY STREET,-1,1 - CLEAR,27,0,A - ASIAN,2 - FEMALE,"4 - WORN, UNK DAMAGE",C - POSSIBLE INJURY,POINT (-97.72384913 30.32344143),1778797642,1778797630,0,"[329997849, 436611909, 436611917]",True,"['2', '3']",West Koenig Lane,primary,190.742,RM 2222,yes,,,,,,West Koenig Lane,1.453257725967876e-05,3.105879429760537e-05
927,15359529,No,NO,32197,3.6,TRUE,32197,2019,No,9/21/16,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.32988214,1 - DAYLIGHT,-97.72945919,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,2.4,FARM TO MARKET,30,1 - CLEAR,18,0,H - HISPANIC,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.72945919 30.32988214),152593959,152554680,0,166433651,False,4,West Koenig Lane,primary,137.497,RM 2222,,35 mph,,,,,West Koenig Lane,2.3308156761997024e-05,3.105879429760537e-05
928,15353201,No,NO,32197,3.6,TRUE,32197,2019,No,9/30/16,C - POSSIBLE INJURY,FRIDAY,30.33480273,1 - DAYLIGHT,-97.73981902,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,2.4,FARM TO MARKET,-1,1 - CLEAR,12,0,H - HISPANIC,1 - MALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.73981902 30.33480273),152596346,152474063,0,"[436614838, 805255207]",False,5,West Koenig Lane,primary,95.973,RM 2222,,35 mph,,,,,West Koenig Lane,2.9106089233016574e-05,3.105879429760537e-05
929,17135614,Yes,NO,32197,3.6,TRUE,32197,2019,No,6/17/19,C - POSSIBLE INJURY,MONDAY,30.32988087,1 - DAYLIGHT,-97.72945657,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,2.4,CITY STREET,35,2 - CLOUDY,56,0,W - WHITE,2 - FEMALE,99 - UNKNOWN IF WORN,C - POSSIBLE INJURY,POINT (-97.72945657 30.32988087),152554680,152593959,0,166433651,False,4,West Koenig Lane,primary,137.497,RM 2222,,35 mph,,,,,West Koenig Lane,2.328352181790651e-05,3.105879429760537e-05
930,17597780,Yes,NO,32197,3.6,TRUE,32197,2019,No,3/1/20,B - SUSPECTED MINOR INJURY,SUNDAY,30.32988214,"3 - DARK, LIGHTED",-97.72945919,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,2.4,CITY STREET,-1,1 - CLEAR,37,0,W - WHITE,1 - MALE,"2 - WORN, DAMAGED",B - SUSPECTED MINOR INJURY,POINT (-97.72945919 30.32988214),152593959,152554680,0,166433651,False,4,West Koenig Lane,primary,137.497,RM 2222,,35 mph,,,,,West Koenig Lane,2.3308156761997024e-05,3.105879429760537e-05
931,12828619,No,NO,,,FALSE,,,No,7/31/12,B - SUSPECTED MINOR INJURY,TUESDAY,30.22079479,"3 - DARK, LIGHTED",-97.79406245,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,35,1 - CLEAR,31,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.79406245 30.22079479),152475604,152475593,0,"[376393995, 436633924, 436640228]",False,4,Menchaca Road,secondary,275.39099999999996,,yes,,,,,,Menchaca Road,1.1366611075615093e-05,6.474587245063128e-05
932,12828619,No,NO,,,FALSE,,,No,7/31/12,B - SUSPECTED MINOR INJURY,TUESDAY,30.22079479,"3 - DARK, LIGHTED",-97.79406245,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,35,1 - CLEAR,31,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.79406245 30.22079479),152475593,152475604,0,"[376393995, 436640228, 436633924]",False,4,Menchaca Road,secondary,275.391,,yes,,,,,,Menchaca Road,1.1366611075615093e-05,6.474587245063128e-05
933,13245044,Yes,NO,,,FALSE,,,No,4/22/13,A - SUSPECTED SERIOUS INJURY,MONDAY,30.21376007,1 - DAYLIGHT,-97.80067809,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,35,1 - CLEAR,43,0,W - WHITE,2 - FEMALE,"2 - WORN, DAMAGED",A - SUSPECTED SERIOUS INJURY,POINT (-97.80067809 30.21376007),2135389512,152475637,0,436633147,False,4,Menchaca Road,secondary,40.953,,,,,,,,Menchaca Road,2.1355920825198367e-05,6.474587245063128e-05
934,13334257,Yes,NO,33703,3.8,FALSE,33703,2019,No,6/18/13,A - SUSPECTED SERIOUS INJURY,TUESDAY,30.1702184,1 - DAYLIGHT,-97.82508286,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,3,FARM TO MARKET,55,1 - CLEAR,33,0,W - WHITE,1 - MALE,"2 - WORN, DAMAGED",A - SUSPECTED SERIOUS INJURY,POINT (-97.82508286 30.1702184),5529861913,5521623399,0,204964745,False,,Menchaca Road,secondary,740.2780000000001,FM 2304,,55 mph,,,,,Menchaca Road,9.118567747806047e-06,6.474587245063128e-05
935,13334257,Yes,NO,33703,3.8,FALSE,33703,2019,No,6/18/13,A - SUSPECTED SERIOUS INJURY,TUESDAY,30.1702184,1 - DAYLIGHT,-97.82508286,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,3,FARM TO MARKET,55,1 - CLEAR,33,0,W - WHITE,1 - MALE,"2 - WORN, DAMAGED",A - SUSPECTED SERIOUS INJURY,POINT (-97.82508286 30.1702184),5521623399,5529861913,0,204964745,False,,Menchaca Road,secondary,740.2779999999999,FM 2304,,55 mph,,,,,Menchaca Road,9.118567747806047e-06,6.474587245063128e-05
936,13794801,No,NO,33655,3.8,TRUE,33655,2019,No,1/16/14,B - SUSPECTED MINOR INJURY,THURSDAY,30.18589273,1 - DAYLIGHT,-97.81634494,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,3,FARM TO MARKET,45,1 - CLEAR,56,0,W - WHITE,2 - FEMALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.81634494 30.18589273),152475683,152475680,0,"[436638747, 436638749, 436638750]",False,"['5', '6']",Menchaca Road,secondary,135.471,FM 2304,,,,,,,Menchaca Road,1.4973001094406154e-05,6.474587245063128e-05
937,13794801,No,NO,33655,3.8,TRUE,33655,2019,No,1/16/14,B - SUSPECTED MINOR INJURY,THURSDAY,30.18589273,1 - DAYLIGHT,-97.81634494,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,3,FARM TO MARKET,45,1 - CLEAR,56,0,W - WHITE,2 - FEMALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.81634494 30.18589273),152475680,152475683,0,"[436638747, 436638749, 436638750]",False,"['5', '6']",Menchaca Road,secondary,135.471,FM 2304,,,,,,,Menchaca Road,1.4973001094406154e-05,6.474587245063128e-05
938,13795775,No,NO,,,TRUE,,,No,4/8/14,B - SUSPECTED MINOR INJURY,TUESDAY,30.1641548,1 - DAYLIGHT,-97.83001245,ONE MOTOR VEHICLE - TURNING LEFT,NOT APPLICABLE,,CITY STREET,45,1 - CLEAR,25,0,H - HISPANIC,2 - FEMALE,"3 - WORN, NOT DAMAGED",B - SUSPECTED MINOR INJURY,POINT (-97.83001245 30.1641548),152453474,1872063600,0,"[204964745, 904282762, 343709662]",False,,Menchaca Road,secondary,468.755,FM 2304,yes,55 mph,,,,,Menchaca Road,7.439679920398583e-06,6.474587245063128e-05
939,13905216,Yes,NO,30772,4,FALSE,30772,2019,No,5/30/14,B - SUSPECTED MINOR INJURY,FRIDAY,30.17748284,"3 - DARK, LIGHTED",-97.82169554,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,3.2,FARM TO MARKET,45,1 - CLEAR,21,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.82169554 30.17748284),152475708,152464251,0,733181712,False,,Menchaca Road,secondary,211.347,FM 2304,,,,,,,Menchaca Road,4.713808650486257e-06,6.474587245063128e-05
940,13905216,Yes,NO,30772,4,FALSE,30772,2019,No,5/30/14,B - SUSPECTED MINOR INJURY,FRIDAY,30.17748284,"3 - DARK, LIGHTED",-97.82169554,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,3.2,FARM TO MARKET,45,1 - CLEAR,21,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.82169554 30.17748284),152464251,152475708,0,733181712,False,,Menchaca Road,secondary,211.347,FM 2304,,,,,,,Menchaca Road,4.713808650486257e-06,6.474587245063128e-05
941,13990672,No,NO,,,FALSE,,,No,8/8/14,C - POSSIBLE INJURY,FRIDAY,30.22346759,1 - DAYLIGHT,-97.79241895,ONE MOTOR VEHICLE - TURNING RIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,35,1 - CLEAR,52,0,W - WHITE,2 - FEMALE,99 - UNKNOWN IF WORN,C - POSSIBLE INJURY,POINT (-97.79241895 30.22346759),152475587,152475590,0,436640228,False,4,Menchaca Road,secondary,65.155,,,,,,,,Menchaca Road,1.8385207888171905e-05,6.474587245063128e-05
